hts8,category,country_group,ch99_code,effective_date_start
90301000,civil_aircraft,eu,9903.02.76,2025-09-25
90301000,civil_aircraft,korea,9903.02.81,2025-12-05
90301000,civil_aircraft,swiss,9903.02.85,2026-01-01
90302005,civil_aircraft,eu,9903.02.76,2025-09-25
90302005,civil_aircraft,korea,9903.02.81,2025-12-05
90302005,civil_aircraft,swiss,9903.02.85,2026-01-01
90302010,civil_aircraft,eu,9903.02.76,2025-09-25
90302010,civil_aircraft,korea,9903.02.81,2025-12-05
90302010,civil_aircraft,swiss,9903.02.85,2026-01-01
90303100,civil_aircraft,eu,9903.02.76,2025-09-25
90303100,civil_aircraft,korea,9903.02.81,2025-12-05
90303100,civil_aircraft,swiss,9903.02.85,2026-01-01
90303200,civil_aircraft,eu,9903.02.76,2025-09-25
90303200,civil_aircraft,korea,9903.02.81,2025-12-05
90303200,civil_aircraft,swiss,9903.02.85,2026-01-01
90303334,civil_aircraft,eu,9903.02.76,2025-09-25
90303334,civil_aircraft,korea,9903.02.81,2025-12-05
90303334,civil_aircraft,swiss,9903.02.85,2026-01-01
90303338,civil_aircraft,eu,9903.02.76,2025-09-25
90303338,civil_aircraft,korea,9903.02.81,2025-12-05
90303338,civil_aircraft,swiss,9903.02.85,2026-01-01
90303901,civil_aircraft,eu,9903.02.76,2025-09-25
90303901,civil_aircraft,korea,9903.02.81,2025-12-05
90303901,civil_aircraft,swiss,9903.02.85,2026-01-01
90304000,civil_aircraft,eu,9903.02.76,2025-09-25
90304000,civil_aircraft,korea,9903.02.81,2025-12-05
90304000,civil_aircraft,swiss,9903.02.85,2026-01-01
90308400,civil_aircraft,eu,9903.02.76,2025-09-25
90308400,civil_aircraft,korea,9903.02.81,2025-12-05
90308400,civil_aircraft,swiss,9903.02.85,2026-01-01
90308901,civil_aircraft,eu,9903.02.76,2025-09-25
90308901,civil_aircraft,korea,9903.02.81,2025-12-05
90308901,civil_aircraft,swiss,9903.02.85,2026-01-01
90309025,civil_aircraft,eu,9903.02.76,2025-09-25
90309025,civil_aircraft,korea,9903.02.81,2025-12-05
90309025,civil_aircraft,swiss,9903.02.85,2026-01-01
90309046,civil_aircraft,eu,9903.02.76,2025-09-25
90309046,civil_aircraft,korea,9903.02.81,2025-12-05
90309046,civil_aircraft,swiss,9903.02.85,2026-01-01
90309066,civil_aircraft,eu,9903.02.76,2025-09-25
90309066,civil_aircraft,korea,9903.02.81,2025-12-05
90309066,civil_aircraft,swiss,9903.02.85,2026-01-01
90309068,civil_aircraft,eu,9903.02.76,2025-09-25
90309068,civil_aircraft,korea,9903.02.81,2025-12-05
90309068,civil_aircraft,swiss,9903.02.85,2026-01-01
90309084,civil_aircraft,eu,9903.02.76,2025-09-25
90309084,civil_aircraft,korea,9903.02.81,2025-12-05
90309084,civil_aircraft,swiss,9903.02.85,2026-01-01
90309089,civil_aircraft,eu,9903.02.76,2025-09-25
90309089,civil_aircraft,korea,9903.02.81,2025-12-05
90309089,civil_aircraft,swiss,9903.02.85,2026-01-01
90318040,civil_aircraft,eu,9903.02.76,2025-09-25
90318040,civil_aircraft,korea,9903.02.81,2025-12-05
90318040,civil_aircraft,swiss,9903.02.85,2026-01-01
90318080,civil_aircraft,eu,9903.02.76,2025-09-25
90318080,civil_aircraft,korea,9903.02.81,2025-12-05
90318080,civil_aircraft,swiss,9903.02.85,2026-01-01
90319021,civil_aircraft,eu,9903.02.76,2025-09-25
90319021,civil_aircraft,korea,9903.02.81,2025-12-05
90319021,civil_aircraft,swiss,9903.02.85,2026-01-01
90319045,civil_aircraft,eu,9903.02.76,2025-09-25
90319045,civil_aircraft,korea,9903.02.81,2025-12-05
90319045,civil_aircraft,swiss,9903.02.85,2026-01-01
90319054,civil_aircraft,eu,9903.02.76,2025-09-25
90319054,civil_aircraft,korea,9903.02.81,2025-12-05
90319054,civil_aircraft,swiss,9903.02.85,2026-01-01
90319059,civil_aircraft,eu,9903.02.76,2025-09-25
90319059,civil_aircraft,korea,9903.02.81,2025-12-05
90319059,civil_aircraft,swiss,9903.02.85,2026-01-01
90319070,civil_aircraft,eu,9903.02.76,2025-09-25
90319070,civil_aircraft,korea,9903.02.81,2025-12-05
90319070,civil_aircraft,swiss,9903.02.85,2026-01-01
90319091,civil_aircraft,eu,9903.02.76,2025-09-25
90319091,civil_aircraft,korea,9903.02.81,2025-12-05
90319091,civil_aircraft,swiss,9903.02.85,2026-01-01
90321000,civil_aircraft,eu,9903.02.76,2025-09-25
90321000,civil_aircraft,korea,9903.02.81,2025-12-05
90321000,civil_aircraft,swiss,9903.02.85,2026-01-01
90322000,civil_aircraft,eu,9903.02.76,2025-09-25
90322000,civil_aircraft,korea,9903.02.81,2025-12-05
90322000,civil_aircraft,swiss,9903.02.85,2026-01-01
90328100,civil_aircraft,eu,9903.02.76,2025-09-25
90328100,civil_aircraft,korea,9903.02.81,2025-12-05
90328100,civil_aircraft,swiss,9903.02.85,2026-01-01
90328920,civil_aircraft,eu,9903.02.76,2025-09-25
90328920,civil_aircraft,korea,9903.02.81,2025-12-05
90328920,civil_aircraft,swiss,9903.02.85,2026-01-01
90328940,civil_aircraft,eu,9903.02.76,2025-09-25
90328940,civil_aircraft,korea,9903.02.81,2025-12-05
90328940,civil_aircraft,swiss,9903.02.85,2026-01-01
90328960,civil_aircraft,eu,9903.02.76,2025-09-25
90328960,civil_aircraft,korea,9903.02.81,2025-12-05
90328960,civil_aircraft,swiss,9903.02.85,2026-01-01
90329021,civil_aircraft,eu,9903.02.76,2025-09-25
90329021,civil_aircraft,korea,9903.02.81,2025-12-05
90329021,civil_aircraft,swiss,9903.02.85,2026-01-01
90329041,civil_aircraft,eu,9903.02.76,2025-09-25
90329041,civil_aircraft,korea,9903.02.81,2025-12-05
90329041,civil_aircraft,swiss,9903.02.85,2026-01-01
90329061,civil_aircraft,eu,9903.02.76,2025-09-25
90329061,civil_aircraft,korea,9903.02.81,2025-12-05
90329061,civil_aircraft,swiss,9903.02.85,2026-01-01
90330090,civil_aircraft,eu,9903.02.76,2025-09-25
90330090,civil_aircraft,korea,9903.02.81,2025-12-05
90330090,civil_aircraft,swiss,9903.02.85,2026-01-01
91040005,civil_aircraft,eu,9903.02.76,2025-09-25
91040005,civil_aircraft,korea,9903.02.81,2025-12-05
91040005,civil_aircraft,swiss,9903.02.85,2026-01-01
91040010,civil_aircraft,eu,9903.02.76,2025-09-25
91040010,civil_aircraft,korea,9903.02.81,2025-12-05
91040010,civil_aircraft,swiss,9903.02.85,2026-01-01
91040020,civil_aircraft,eu,9903.02.76,2025-09-25
91040020,civil_aircraft,korea,9903.02.81,2025-12-05
91040020,civil_aircraft,swiss,9903.02.85,2026-01-01
91040025,civil_aircraft,eu,9903.02.76,2025-09-25
91040025,civil_aircraft,korea,9903.02.81,2025-12-05
91040025,civil_aircraft,swiss,9903.02.85,2026-01-01
91040030,civil_aircraft,eu,9903.02.76,2025-09-25
91040030,civil_aircraft,korea,9903.02.81,2025-12-05
91040030,civil_aircraft,swiss,9903.02.85,2026-01-01
91040040,civil_aircraft,eu,9903.02.76,2025-09-25
91040040,civil_aircraft,korea,9903.02.81,2025-12-05
91040040,civil_aircraft,swiss,9903.02.85,2026-01-01
91040045,civil_aircraft,eu,9903.02.76,2025-09-25
91040045,civil_aircraft,korea,9903.02.81,2025-12-05
91040045,civil_aircraft,swiss,9903.02.85,2026-01-01
91040050,civil_aircraft,eu,9903.02.76,2025-09-25
91040050,civil_aircraft,korea,9903.02.81,2025-12-05
91040050,civil_aircraft,swiss,9903.02.85,2026-01-01
91040060,civil_aircraft,eu,9903.02.76,2025-09-25
91040060,civil_aircraft,korea,9903.02.81,2025-12-05
91040060,civil_aircraft,swiss,9903.02.85,2026-01-01
91091050,civil_aircraft,eu,9903.02.76,2025-09-25
91091050,civil_aircraft,korea,9903.02.81,2025-12-05
91091050,civil_aircraft,swiss,9903.02.85,2026-01-01
91091060,civil_aircraft,eu,9903.02.76,2025-09-25
91091060,civil_aircraft,korea,9903.02.81,2025-12-05
91091060,civil_aircraft,swiss,9903.02.85,2026-01-01
91099020,civil_aircraft,eu,9903.02.76,2025-09-25
91099020,civil_aircraft,korea,9903.02.81,2025-12-05
91099020,civil_aircraft,swiss,9903.02.85,2026-01-01
94011040,civil_aircraft,eu,9903.02.76,2025-09-25
94011040,civil_aircraft,korea,9903.02.81,2025-12-05
94011040,civil_aircraft,swiss,9903.02.85,2026-01-01
94011080,civil_aircraft,eu,9903.02.76,2025-09-25
94011080,civil_aircraft,korea,9903.02.81,2025-12-05
94011080,civil_aircraft,swiss,9903.02.85,2026-01-01
94032000,civil_aircraft,eu,9903.02.76,2025-09-25
94032000,civil_aircraft,korea,9903.02.81,2025-12-05
94032000,civil_aircraft,swiss,9903.02.85,2026-01-01
94037040,civil_aircraft,eu,9903.02.76,2025-09-25
94037040,civil_aircraft,korea,9903.02.81,2025-12-05
94037040,civil_aircraft,swiss,9903.02.85,2026-01-01
94037080,civil_aircraft,eu,9903.02.76,2025-09-25
94037080,civil_aircraft,korea,9903.02.81,2025-12-05
94037080,civil_aircraft,swiss,9903.02.85,2026-01-01
94051140,civil_aircraft,eu,9903.02.76,2025-09-25
94051140,civil_aircraft,korea,9903.02.81,2025-12-05
94051140,civil_aircraft,swiss,9903.02.85,2026-01-01
94051160,civil_aircraft,eu,9903.02.76,2025-09-25
94051160,civil_aircraft,korea,9903.02.81,2025-12-05
94051160,civil_aircraft,swiss,9903.02.85,2026-01-01
94051180,civil_aircraft,eu,9903.02.76,2025-09-25
94051180,civil_aircraft,korea,9903.02.81,2025-12-05
94051180,civil_aircraft,swiss,9903.02.85,2026-01-01
94051940,civil_aircraft,eu,9903.02.76,2025-09-25
94051940,civil_aircraft,korea,9903.02.81,2025-12-05
94051940,civil_aircraft,swiss,9903.02.85,2026-01-01
94051960,civil_aircraft,eu,9903.02.76,2025-09-25
94051960,civil_aircraft,korea,9903.02.81,2025-12-05
94051960,civil_aircraft,swiss,9903.02.85,2026-01-01
94051980,civil_aircraft,eu,9903.02.76,2025-09-25
94051980,civil_aircraft,korea,9903.02.81,2025-12-05
94051980,civil_aircraft,swiss,9903.02.85,2026-01-01
94056120,civil_aircraft,eu,9903.02.76,2025-09-25
94056120,civil_aircraft,korea,9903.02.81,2025-12-05
94056120,civil_aircraft,swiss,9903.02.85,2026-01-01
94056140,civil_aircraft,eu,9903.02.76,2025-09-25
94056140,civil_aircraft,korea,9903.02.81,2025-12-05
94056140,civil_aircraft,swiss,9903.02.85,2026-01-01
94056160,civil_aircraft,eu,9903.02.76,2025-09-25
94056160,civil_aircraft,korea,9903.02.81,2025-12-05
94056160,civil_aircraft,swiss,9903.02.85,2026-01-01
94056920,civil_aircraft,eu,9903.02.76,2025-09-25
94056920,civil_aircraft,korea,9903.02.81,2025-12-05
94056920,civil_aircraft,swiss,9903.02.85,2026-01-01
94056940,civil_aircraft,eu,9903.02.76,2025-09-25
94056940,civil_aircraft,korea,9903.02.81,2025-12-05
94056940,civil_aircraft,swiss,9903.02.85,2026-01-01
94056960,civil_aircraft,eu,9903.02.76,2025-09-25
94056960,civil_aircraft,korea,9903.02.81,2025-12-05
94056960,civil_aircraft,swiss,9903.02.85,2026-01-01
94059200,civil_aircraft,eu,9903.02.76,2025-09-25
94059200,civil_aircraft,korea,9903.02.81,2025-12-05
94059200,civil_aircraft,swiss,9903.02.85,2026-01-01
94059920,civil_aircraft,eu,9903.02.76,2025-09-25
94059920,civil_aircraft,korea,9903.02.81,2025-12-05
94059920,civil_aircraft,swiss,9903.02.85,2026-01-01
94059940,civil_aircraft,eu,9903.02.76,2025-09-25
94059940,civil_aircraft,korea,9903.02.81,2025-12-05
94059940,civil_aircraft,swiss,9903.02.85,2026-01-01
96200050,civil_aircraft,eu,9903.02.76,2025-09-25
96200050,civil_aircraft,korea,9903.02.81,2025-12-05
96200050,civil_aircraft,swiss,9903.02.85,2026-01-01
96200060,civil_aircraft,eu,9903.02.76,2025-09-25
96200060,civil_aircraft,korea,9903.02.81,2025-12-05
96200060,civil_aircraft,swiss,9903.02.85,2026-01-01
98020040,civil_aircraft,eu,9903.02.76,2025-09-25
98020040,civil_aircraft,korea,9903.02.81,2025-12-05
98020040,civil_aircraft,swiss,9903.02.85,2026-01-01
98020050,civil_aircraft,eu,9903.02.76,2025-09-25
98020050,civil_aircraft,korea,9903.02.81,2025-12-05
98020050,civil_aircraft,swiss,9903.02.85,2026-01-01
98020060,civil_aircraft,eu,9903.02.76,2025-09-25
98020060,civil_aircraft,korea,9903.02.81,2025-12-05
98020060,civil_aircraft,swiss,9903.02.85,2026-01-01
98020080,civil_aircraft,eu,9903.02.76,2025-09-25
98020080,civil_aircraft,korea,9903.02.81,2025-12-05
98020080,civil_aircraft,swiss,9903.02.85,2026-01-01
98180005,civil_aircraft,eu,9903.02.76,2025-09-25
98180005,civil_aircraft,korea,9903.02.81,2025-12-05
98180005,civil_aircraft,swiss,9903.02.85,2026-01-01
98180007,civil_aircraft,eu,9903.02.76,2025-09-25
98180007,civil_aircraft,korea,9903.02.81,2025-12-05
98180007,civil_aircraft,swiss,9903.02.85,2026-01-01
